trans_id,trans_type_id,trans_status_id,trans_amount,merchant_id,user_id,session_id,account_number,created_at,updated_at,load_created_at
4004,2,3,67829.91,40,11,4004,88887346,2023-03-10 12:57:11,2023-03-10 12:58:11,2023-03-10 12:59:11
4005,2,2,19027.47,50,1,4005,66760199,2024-04-14 08:52:59,2024-04-14 08:56:59,2024-04-14 08:57:59
4006,2,3,73534.65,40,1,4006,66760199,2024-02-06 00:37:19,2024-02-06 00:42:19,2024-02-06 00:43:19
4007,2,2,8444.69,30,19,4007,19345012,2023-12-07 20:23:19,2023-12-07 20:24:19,2023-12-07 20:25:19
4008,2,3,62749.07,20,8,4008,41391548,2024-11-07 06:19:02,2024-11-07 06:21:02,2024-11-07 06:22:02
4009,2,1,35836.77,20,11,0,88887346,2024-08-01 05:09:44,2024-08-01 05:14:44,2024-08-01 05:15:44
4010,2,1,80799.04,40,11,0,88887346,2023-09-22 19:47:08,2023-09-22 19:52:08,2023-09-22 19:53:08
4011,2,3,76578.2,10,20,4011,66816991,2024-06-15 04:21:21,2024-06-15 04:23:21,2024-06-15 04:24:21
4012,2,3,79471.42,40,16,4012,97568832,2023-10-09 08:16:23,2023-10-09 08:21:23,2023-10-09 08:22:23
4013,2,3,54969.34,10,6,4013,69623614,2023-08-18 06:34:29,2023-08-18 06:36:29,2023-08-18 06:37:29
4014,2,3,91672.9,40,11,4014,88887346,2023-03-14 23:28:27,2023-03-14 23:33:27,2023-03-14 23:34:27
4015,2,3,29901.21,20,2,4015,92436552,2024-01-11 04:35:37,2024-01-11 04:37:37,2024-01-11 04:38:37
4016,2,2,20024.3,40,5,4016,96229025,2023-12-15 20:48:00,2023-12-15 20:52:00,2023-12-15 20:53:00
4017,2,2,72773.14,40,4,4017,67517548,2023-04-19 16:38:36,2023-04-19 16:41:36,2023-04-19 16:42:36
4018,2,3,46979.0,20,9,4018,29993920,2024-02-11 12:31:20,2024-02-11 12:34:20,2024-02-11 12:35:20
4019,2,2,26031.22,40,17,4019,54375989,2023-12-04 20:59:40,2023-12-04 21:03:40,2023-12-04 21:04:40
4020,2,3,11557.65,20,1,4020,66760199,2024-11-21 22:16:54,2024-11-21 22:19:54,2024-11-21 22:20:54
4021,2,3,10749.6,40,6,4021,69623614,2023-04-24 13:20:10,2023-04-24 13:21:10,2023-04-24 13:22:10
4022,2,3,5777.27,10,17,4022,54375989,2024-03-07 05:28:08,2024-03-07 05:29:08,2024-03-07 05:30:08
4023,2,3,54624.01,10,18,4023,19974284,2023-12-19 20:38:13,2023-12-19 20:41:13,2023-12-19 20:42:13
4024,2,1,3048.55,40,10,0,45610882,2024-02-16 05:18:39,2024-02-16 05:19:39,2024-02-16 05:20:39
4025,2,2,15225.74,40,8,4025,41391548,2023-08-17 08:51:02,2023-08-17 08:53:02,2023-08-17 08:54:02
4026,2,3,38208.26,10,6,4026,69623614,2024-05-17 06:18:12,2024-05-17 06:20:12,2024-05-17 06:21:12
4027,2,3,20588.35,30,2,4027,92436552,2023-08-26 16:25:44,2023-08-26 16:30:44,2023-08-26 16:31:44
4028,2,3,11551.94,40,17,4028,54375989,2023-06-27 17:44:21,2023-06-27 17:45:21,2023-06-27 17:46:21
4029,2,3,1391.43,20,1,4029,66760199,2024-10-15 10:57:00,2024-10-15 11:02:00,2024-10-15 11:03:00
4030,2,3,74286.07,10,2,4030,92436552,2023-09-24 06:19:20,2023-09-24 06:22:20,2023-09-24 06:23:20
4031,2,1,49049.9,10,2,0,23951580,2023-09-01 20:33:47,2023-09-01 20:38:47,2023-09-01 20:39:47
4032,2,3,53491.75,40,20,4032,35011346,2023-05-18 22:12:09,2023-05-18 22:17:09,2023-05-18 22:18:09
4033,2,3,73844.88,20,20,4033,35011346,2024-08-26 22:30:25,2024-08-26 22:31:25,2024-08-26 22:32:25
4034,2,3,57767.23,20,10,4034,45610882,2024-09-18 22:02:00,2024-09-18 22:06:00,2024-09-18 22:07:00
4035,2,3,19417.31,50,2,4035,23951580,2023-09-12 05:06:18,2023-09-12 05:09:18,2023-09-12 05:10:18
4036,2,3,65352.46,10,14,4036,91663348,2024-01-22 01:13:28,2024-01-22 01:17:28,2024-01-22 01:18:28
4037,2,3,1576.61,40,4,4037,67517548,2023-03-18 09:39:12,2023-03-18 09:40:12,2023-03-18 09:41:12
4038,2,3,41135.02,20,9,4038,29993920,2024-06-17 10:26:53,2024-06-17 10:29:53,2024-06-17 10:30:53
4039,2,3,30315.75,30,5,4039,96229025,2023-08-07 19:17:36,2023-08-07 19:19:36,2023-08-07 19:20:36
4040,2,3,72098.84,20,2,4040,92436552,2024-07-12 17:56:39,2024-07-12 17:59:39,2024-07-12 18:00:39
4041,2,3,50399.58,30,3,4041,70359428,2023-08-28 19:13:08,2023-08-28 19:16:08,2023-08-28 19:17:08
4042,2,2,33466.73,40,18,4042,19974284,2023-04-08 12:59:59,2023-04-08 13:00:59,2023-04-08 13:01:59
4043,2,3,22395.15,40,9,4043,29993920,2023-06-24 19:49:26,2023-06-24 19:50:26,2023-06-24 19:51:26
4044,2,3,71564.43,40,13,4044,61869615,2023-12-03 06:21:11,2023-12-03 06:22:11,2023-12-03 06:23:11
4045,2,1,49162.35,20,3,0,70359428,2024-03-30 04:28:24,2024-03-30 04:29:24,2024-03-30 04:30:24
4046,2,3,22710.8,30,11,4046,88887346,2023-11-21 21:28:03,2023-11-21 21:30:03,2023-11-21 21:31:03
4047,2,3,71926.02,40,2,4047,23951580,2023-10-19 20:06:33,2023-10-19 20:09:33,2023-10-19 20:10:33
4048,2,3,30744.55,20,8,4048,41391548,2024-08-19 18:15:19,2024-08-19 18:16:19,2024-08-19 18:17:19
4049,2,2,30403.76,10,5,4049,99020182,2024-04-01 20:12:59,2024-04-01 20:14:59,2024-04-01 20:15:59
4050,2,2,93412.68,10,6,4050,69623614,2024-05-18 09:17:48,2024-05-18 09:20:48,2024-05-18 09:21:48
4051,2,3,3348.13,50,7,4051,46096691,2023-11-04 12:59:38,2023-11-04 13:03:38,2023-11-04 13:04:38
4052,2,3,2261.07,20,7,4052,46096691,2024-01-21 20:28:05,2024-01-21 20:31:05,2024-01-21 20:32:05
4053,2,2,79196.74,10,1,4053,66760199,2024-06-08 06:35:39,2024-06-08 06:37:39,2024-06-08 06:38:39
4054,2,3,30626.97,10,2,4054,23951580,2024-05-26 21:21:29,2024-05-26 21:25:29,2024-05-26 21:26:29
4055,2,2,20096.6,50,9,4055,52164352,2024-01-19 09:13:11,2024-01-19 09:16:11,2024-01-19 09:17:11
4056,2,3,54658.61,30,20,4056,35011346,2023-10-14 12:39:28,2023-10-14 12:42:28,2023-10-14 12:43:28
4057,2,3,92378.62,40,9,4057,29993920,2023-10-06 08:55:00,2023-10-06 08:57:00,2023-10-06 08:58:00
4058,2,3,40418.27,10,7,4058,46096691,2024-02-29 12:32:20,2024-02-29 12:33:20,2024-02-29 12:34:20
4059,2,1,28541.77,20,13,0,61869615,2024-06-12 20:39:31,2024-06-12 20:40:31,2024-06-12 20:41:31
4060,2,3,77083.15,10,2,4060,92436552,2023-07-02 11:33:45,2023-07-02 11:35:45,2023-07-02 11:36:45
4061,2,3,77172.07,50,5,4061,99020182,2024-02-12 12:18:21,2024-02-12 12:20:21,2024-02-12 12:21:21
4062,2,3,44226.32,50,16,4062,97568832,2024-05-14 19:07:11,2024-05-14 19:08:11,2024-05-14 19:09:11
4063,2,3,27392.59,20,9,4063,29993920,2024-09-26 15:17:27,2024-09-26 15:21:27,2024-09-26 15:22:27
4064,2,3,16321.08,30,1,4064,66760199,2024-01-23 07:02:48,2024-01-23 07:03:48,2024-01-23 07:04:48
4065,2,2,28535.02,30,5,4065,96229025,2024-04-30 11:53:08,2024-04-30 11:58:08,2024-04-30 11:59:08
4066,2,3,82633.81,40,12,4066,43074592,2023-09-28 18:21:42,2023-09-28 18:25:42,2023-09-28 18:26:42
4067,2,3,63511.19,40,8,4067,41391548,2023-10-21 20:57:09,2023-10-21 20:59:09,2023-10-21 21:00:09
4068,2,3,82060.92,50,6,4068,69623614,2023-08-24 01:07:17,2023-08-24 01:12:17,2023-08-24 01:13:17
4069,2,3,77226.38,10,3,4069,72547969,2024-03-20 20:01:03,2024-03-20 20:04:03,2024-03-20 20:05:03
4070,2,3,8331.36,40,6,4070,69623614,2023-04-25 21:54:32,2023-04-25 21:57:32,2023-04-25 21:58:32
4071,2,1,46614.35,40,7,0,46096691,2024-01-07 15:27:32,2024-01-07 15:30:32,2024-01-07 15:31:32
4072,2,3,94713.79,10,16,4072,97568832,2023-07-26 16:44:19,2023-07-26 16:47:19,2023-07-26 16:48:19
4073,2,3,8478.14,40,3,4073,70359428,2024-01-20 23:35:03,2024-01-20 23:38:03,2024-01-20 23:39:03
4074,2,3,99318.22,40,11,4074,88887346,2023-03-11 15:45:11,2023-03-11 15:48:11,2023-03-11 15:49:11
4075,2,3,80780.29,30,16,4075,97568832,2024-04-14 14:23:36,2024-04-14 14:26:36,2024-04-14 14:27:36
4076,2,3,77484.9,20,18,4076,19974284,2024-07-07 04:20:13,2024-07-07 04:21:13,2024-07-07 04:22:13
4077,2,2,95471.43,40,19,4077,19345012,2023-10-29 12:00:01,2023-10-29 12:02:01,2023-10-29 12:03:01
4078,2,3,81350.7,30,19,4078,19345012,2023-10-23 21:14:48,2023-10-23 21:18:48,2023-10-23 21:19:48
4079,2,3,63798.75,50,10,4079,47993642,2024-04-21 10:18:08,2024-04-21 10:23:08,2024-04-21 10:24:08
4080,2,3,4008.6,40,13,4080,61869615,2023-04-24 13:39:00,2023-04-24 13:44:00,2023-04-24 13:45:00
4081,2,3,38852.53,10,12,4081,43074592,2023-11-21 22:07:35,2023-11-21 22:11:35,2023-11-21 22:12:35
4082,2,2,86915.37,10,2,4082,92436552,2023-12-13 12:38:05,2023-12-13 12:43:05,2023-12-13 12:44:05
4083,2,3,48149.73,40,4,4083,67517548,2023-05-15 01:46:10,2023-05-15 01:49:10,2023-05-15 01:50:10
4084,2,3,63583.1,40,4,4084,67517548,2024-01-13 16:45:24,2024-01-13 16:46:24,2024-01-13 16:47:24
4085,2,1,55915.67,30,2,0,23951580,2024-01-20 12:22:54,2024-01-20 12:23:54,2024-01-20 12:24:54
4086,2,3,86247.82,30,15,4086,94524600,2024-06-25 12:30:20,2024-06-25 12:33:20,2024-06-25 12:34:20
4087,2,3,13461.89,10,8,4087,41391548,2023-09-15 22:32:47,2023-09-15 22:33:47,2023-09-15 22:34:47
4088,2,3,42055.53,40,7,4088,46096691,2023-08-19 06:57:47,2023-08-19 07:02:47,2023-08-19 07:03:47
4089,2,2,78311.99,50,10,4089,45610882,2023-09-03 15:27:10,2023-09-03 15:30:10,2023-09-03 15:31:10
4090,2,1,39475.64,10,18,0,19974284,2024-05-16 01:48:11,2024-05-16 01:51:11,2024-05-16 01:52:11
4091,2,3,83380.46,10,15,4091,79834266,2023-07-21 06:57:56,2023-07-21 07:01:56,2023-07-21 07:02:56
4092,2,2,72660.17,10,11,4092,88887346,2023-08-21 17:21:55,2023-08-21 17:23:55,2023-08-21 17:24:55
4093,2,3,81096.86,50,8,4093,41391548,2024-04-13 23:13:07,2024-04-13 23:14:07,2024-04-13 23:15:07
4094,2,2,70908.82,30,12,4094,43074592,2023-08-14 21:53:45,2023-08-14 21:55:45,2023-08-14 21:56:45
4095,2,2,4179.06,50,3,4095,72547969,2024-02-05 13:34:44,2024-02-05 13:37:44,2024-02-05 13:38:44
4096,2,3,15699.93,10,6,4096,69623614,2024-05-26 23:10:56,2024-05-26 23:14:56,2024-05-26 23:15:56
4097,2,3,85149.57,20,9,4097,29993920,2024-12-10 11:56:01,2024-12-10 11:59:01,2024-12-10 12:00:01
4098,2,3,84733.77,10,15,4098,94524600,2024-01-19 03:23:15,2024-01-19 03:24:15,2024-01-19 03:25:15
4099,2,3,39138.01,40,1,4099,66760199,2023-10-31 15:45:39,2023-10-31 15:46:39,2023-10-31 15:47:39
4100,2,1,20839.36,10,4,0,67517548,2023-12-25 14:10:48,2023-12-25 14:13:48,2023-12-25 14:14:48
4101,2,3,1206.2,40,17,4101,54375989,2024-01-21 14:37:12,2024-01-21 14:41:12,2024-01-21 14:42:12
4102,2,3,93912.57,20,13,4102,61869615,2024-06-20 23:38:52,2024-06-20 23:41:52,2024-06-20 23:42:52
4103,2,3,23985.94,20,5,4103,99020182,2024-03-19 11:33:23,2024-03-19 11:37:23,2024-03-19 11:38:23
4104,2,1,84175.7,10,13,0,61869615,2024-02-27 17:26:07,2024-02-27 17:31:07,2024-02-27 17:32:07
4105,2,3,68152.31,20,5,4105,96229025,2024-07-02 16:39:00,2024-07-02 16:40:00,2024-07-02 16:41:00
4106,2,3,8829.75,20,18,4106,19974284,2024-02-03 11:29:56,2024-02-03 11:32:56,2024-02-03 11:33:56
4107,2,3,56212.49,20,12,4107,43074592,2024-06-06 06:45:50,2024-06-06 06:50:50,2024-06-06 06:51:50
4108,2,3,33319.34,40,12,4108,43074592,2023-03-27 09:46:50,2023-03-27 09:51:50,2023-03-27 09:52:50
4109,2,3,80960.07,30,7,4109,46096691,2024-05-24 19:54:30,2024-05-24 19:56:30,2024-05-24 19:57:30
4110,2,3,37250.2,50,3,4110,70359428,2023-08-27 22:10:17,2023-08-27 22:11:17,2023-08-27 22:12:17
4111,2,3,86798.06,20,6,4111,69623614,2024-09-09 01:34:09,2024-09-09 01:39:09,2024-09-09 01:40:09
4112,2,2,6509.15,20,7,4112,46096691,2024-11-04 00:54:18,2024-11-04 00:58:18,2024-11-04 00:59:18
4113,2,3,6468.6,20,4,4113,67517548,2024-04-17 06:53:33,2024-04-17 06:54:33,2024-04-17 06:55:33
4114,2,1,92896.67,50,17,0,54375989,2024-01-31 19:38:15,2024-01-31 19:40:15,2024-01-31 19:41:15
4115,2,3,22103.31,40,7,4115,46096691,2023-04-14 08:51:20,2023-04-14 08:53:20,2023-04-14 08:54:20
4116,2,2,81006.47,20,11,4116,88887346,2024-02-04 22:19:33,2024-02-04 22:24:33,2024-02-04 22:25:33
4117,2,3,91172.39,40,11,4117,88887346,2023-05-01 13:01:30,2023-05-01 13:02:30,2023-05-01 13:03:30
4118,2,3,51555.88,50,10,4118,45610882,2024-05-21 12:44:20,2024-05-21 12:48:20,2024-05-21 12:49:20
4119,2,2,56225.03,20,12,4119,43074592,2024-05-17 15:58:10,2024-05-17 15:59:10,2024-05-17 16:00:10
4120,2,2,57029.91,40,4,4120,67517548,2024-01-01 07:04:07,2024-01-01 07:05:07,2024-01-01 07:06:07
4121,2,3,18505.58,20,2,4121,92436552,2024-01-05 05:28:48,2024-01-05 05:30:48,2024-01-05 05:31:48
4122,2,3,98036.25,50,14,4122,91663348,2024-05-24 11:32:54,2024-05-24 11:34:54,2024-05-24 11:35:54
4123,2,3,36702.39,40,11,4123,88887346,2023-04-10 15:15:47,2023-04-10 15:19:47,2023-04-10 15:20:47
4124,2,2,8389.41,30,13,4124,61869615,2024-06-01 12:06:49,2024-06-01 12:09:49,2024-06-01 12:10:49
4125,2,3,11397.9,50,8,4125,12951768,2024-02-11 04:50:07,2024-02-11 04:54:07,2024-02-11 04:55:07
4126,2,3,17811.71,50,2,4126,23951580,2024-03-31 17:18:51,2024-03-31 17:22:51,2024-03-31 17:23:51
4127,2,1,5685.49,30,13,0,61869615,2023-10-24 14:34:58,2023-10-24 14:36:58,2023-10-24 14:37:58
4128,2,3,20748.07,20,14,4128,91663348,2024-12-01 21:55:34,2024-12-01 21:56:34,2024-12-01 21:57:34
4129,2,2,99851.45,20,2,4129,92436552,2024-07-28 22:01:23,2024-07-28 22:04:23,2024-07-28 22:05:23
4130,2,3,68655.16,50,6,4130,69623614,2023-11-17 10:16:29,2023-11-17 10:21:29,2023-11-17 10:22:29
4131,2,2,37316.14,10,16,4131,97568832,2024-01-24 03:58:42,2024-01-24 04:02:42,2024-01-24 04:03:42
4132,2,3,60974.99,50,20,4132,35011346,2023-11-29 12:12:49,2023-11-29 12:15:49,2023-11-29 12:16:49
4133,2,1,45106.86,20,6,0,69623614,2024-08-23 16:56:36,2024-08-23 16:59:36,2024-08-23 17:00:36
4134,2,3,17635.94,30,17,4134,54375989,2024-01-10 20:40:02,2024-01-10 20:42:02,2024-01-10 20:43:02
4135,2,3,45754.54,50,5,4135,99020182,2024-03-03 07:55:47,2024-03-03 07:59:47,2024-03-03 08:00:47
4136,2,3,76755.38,30,9,4136,29993920,2023-08-18 00:52:03,2023-08-18 00:57:03,2023-08-18 00:58:03
4137,2,3,62213.88,30,15,4137,94524600,2023-10-19 02:55:42,2023-10-19 02:56:42,2023-10-19 02:57:42
4138,2,3,38055.57,50,12,4138,43074592,2023-12-16 01:45:01,2023-12-16 01:48:01,2023-12-16 01:49:01
4139,2,3,84781.28,20,13,4139,61869615,2024-02-25 22:04:39,2024-02-25 22:06:39,2024-02-25 22:07:39
4140,2,3,19971.09,50,6,4140,69623614,2024-03-06 07:44:24,2024-03-06 07:47:24,2024-03-06 07:48:24
4141,2,3,1657.75,40,19,4141,19345012,2023-03-23 21:31:51,2023-03-23 21:34:51,2023-03-23 21:35:51
4142,2,3,10576.99,50,18,4142,19974284,2023-10-14 10:52:13,2023-10-14 10:55:13,2023-10-14 10:56:13
4143,2,2,8927.79,40,13,4143,61869615,2023-03-16 12:55:04,2023-03-16 13:00:04,2023-03-16 13:01:04
4144,2,3,15952.97,50,10,4144,45610882,2023-12-29 07:10:04,2023-12-29 07:14:04,2023-12-29 07:15:04
4145,2,3,41047.74,20,11,4145,88887346,2024-01-14 16:15:50,2024-01-14 16:17:50,2024-01-14 16:18:50
4146,2,3,79720.25,30,15,4146,94524600,2024-07-18 16:47:40,2024-07-18 16:51:40,2024-07-18 16:52:40
4147,2,3,36964.42,30,14,4147,91663348,2024-01-17 10:12:53,2024-01-17 10:13:53,2024-01-17 10:14:53
4148,2,3,81522.32,40,15,4148,79834266,2024-02-16 19:46:39,2024-02-16 19:47:39,2024-02-16 19:48:39
4149,2,3,76197.2,20,6,4149,69623614,2024-06-14 21:16:05,2024-06-14 21:18:05,2024-06-14 21:19:05
4150,2,3,85512.99,10,9,4150,52164352,2023-11-16 00:23:37,2023-11-16 00:25:37,2023-11-16 00:26:37
4151,2,3,32835.23,10,8,4151,12951768,2024-06-20 16:56:03,2024-06-20 17:00:03,2024-06-20 17:01:03
4152,2,3,23198.94,10,20,4152,66816991,2024-05-22 09:58:37,2024-05-22 10:02:37,2024-05-22 10:03:37
4153,2,3,91439.7,50,6,4153,69623614,2023-08-31 22:11:13,2023-08-31 22:13:13,2023-08-31 22:14:13
4154,2,3,20409.23,30,11,4154,88887346,2024-05-10 23:46:45,2024-05-10 23:49:45,2024-05-10 23:50:45
4155,2,3,7820.08,50,20,4155,35011346,2024-05-27 10:15:02,2024-05-27 10:18:02,2024-05-27 10:19:02
4156,2,1,31058.77,40,4,0,67517548,2023-12-21 01:54:40,2023-12-21 01:57:40,2023-12-21 01:58:40
4157,2,3,45908.42,30,18,4157,19974284,2024-07-13 18:49:02,2024-07-13 18:54:02,2024-07-13 18:55:02
4158,2,3,81962.17,30,14,4158,91663348,2024-07-24 01:46:44,2024-07-24 01:51:44,2024-07-24 01:52:44
4159,2,2,83537.02,10,11,4159,88887346,2023-07-14 14:00:44,2023-07-14 14:02:44,2023-07-14 14:03:44
4160,2,3,47283.17,50,18,4160,19974284,2024-04-04 16:55:12,2024-04-04 16:58:12,2024-04-04 16:59:12
4161,2,3,89366.79,20,13,4161,61869615,2024-05-15 10:02:56,2024-05-15 10:05:56,2024-05-15 10:06:56
4162,2,3,7992.97,30,15,4162,94524600,2023-12-28 23:05:25,2023-12-28 23:06:25,2023-12-28 23:07:25
4163,2,3,11404.89,10,2,4163,23951580,2024-02-22 01:40:43,2024-02-22 01:42:43,2024-02-22 01:43:43
4164,2,3,19654.74,50,5,4164,99020182,2024-01-16 22:42:03,2024-01-16 22:44:03,2024-01-16 22:45:03
4165,2,3,77863.92,20,20,4165,35011346,2024-01-13 03:07:51,2024-01-13 03:12:51,2024-01-13 03:13:51
4166,2,3,36271.22,20,17,4166,54375989,2024-04-16 04:25:44,2024-04-16 04:29:44,2024-04-16 04:30:44
4167,2,3,60915.38,30,4,4167,67517548,2024-03-03 03:59:37,2024-03-03 04:04:37,2024-03-03 04:05:37
4168,2,3,12496.16,50,9,4168,29993920,2023-12-18 06:31:16,2023-12-18 06:35:16,2023-12-18 06:36:16
4169,2,3,27255.16,10,8,4169,41391548,2023-12-04 08:17:31,2023-12-04 08:20:31,2023-12-04 08:21:31
4170,2,1,52276.78,20,16,0,97568832,2024-04-19 21:34:58,2024-04-19 21:35:58,2024-04-19 21:36:58
4171,2,3,62163.86,50,11,4171,88887346,2024-05-25 07:28:38,2024-05-25 07:30:38,2024-05-25 07:31:38
4172,2,3,18683.12,40,17,4172,54375989,2024-03-04 06:48:26,2024-03-04 06:50:26,2024-03-04 06:51:26
4173,2,3,86938.49,10,8,4173,12951768,2023-11-13 09:59:47,2023-11-13 10:00:47,2023-11-13 10:01:47
4174,2,1,71202.89,20,3,0,72547969,2024-04-02 20:29:23,2024-04-02 20:33:23,2024-04-02 20:34:23
4175,2,2,67108.1,50,20,4175,35011346,2024-03-22 14:29:23,2024-03-22 14:31:23,2024-03-22 14:32:23
4176,2,3,57163.27,40,18,4176,19974284,2023-04-14 08:14:25,2023-04-14 08:16:25,2023-04-14 08:17:25
4177,2,3,69154.63,30,15,4177,79834266,2023-09-19 04:26:36,2023-09-19 04:31:36,2023-09-19 04:32:36
4178,2,1,94785.37,30,11,0,88887346,2023-12-01 08:05:06,2023-12-01 08:06:06,2023-12-01 08:07:06
4179,2,3,39194.65,20,18,4179,19974284,2024-09-28 11:54:41,2024-09-28 11:59:41,2024-09-28 12:00:41
4180,2,3,87965.53,10,7,4180,46096691,2024-05-25 03:01:37,2024-05-25 03:06:37,2024-05-25 03:07:37
4181,2,3,86558.01,20,14,4181,91663348,2024-10-09 22:58:44,2024-10-09 23:03:44,2024-10-09 23:04:44
4182,2,3,62350.74,30,7,4182,46096691,2024-05-16 02:28:44,2024-05-16 02:29:44,2024-05-16 02:30:44
4183,2,3,16652.86,30,17,4183,54375989,2024-04-10 19:08:27,2024-04-10 19:09:27,2024-04-10 19:10:27
4184,2,3,36849.37,20,2,4184,92436552,2024-10-25 07:11:39,2024-10-25 07:13:39,2024-10-25 07:14:39
4185,2,3,47639.28,40,13,4185,61869615,2023-06-06 19:04:39,2023-06-06 19:05:39,2023-06-06 19:06:39
4186,2,2,25645.12,30,6,4186,69623614,2023-12-09 14:25:36,2023-12-09 14:27:36,2023-12-09 14:28:36
4187,2,3,19788.4,20,13,4187,61869615,2024-04-13 00:30:09,2024-04-13 00:32:09,2024-04-13 00:33:09
4188,2,3,6005.41,10,14,4188,91663348,2023-09-30 17:32:24,2023-09-30 17:33:24,2023-09-30 17:34:24
4189,2,3,37712.61,50,3,4189,70359428,2023-09-05 17:38:16,2023-09-05 17:41:16,2023-09-05 17:42:16
4190,2,3,23907.0,30,12,4190,43074592,2024-07-31 11:04:12,2024-07-31 11:07:12,2024-07-31 11:08:12
4191,2,1,92993.13,30,11,0,88887346,2024-01-28 10:28:20,2024-01-28 10:29:20,2024-01-28 10:30:20
4192,2,3,13618.04,40,5,4192,99020182,2023-11-20 04:13:36,2023-11-20 04:18:36,2023-11-20 04:19:36
4193,2,3,64951.18,40,7,4193,46096691,2023-10-23 04:19:06,2023-10-23 04:23:06,2023-10-23 04:24:06
4194,2,3,31085.68,20,12,4194,43074592,2024-05-14 12:04:58,2024-05-14 12:08:58,2024-05-14 12:09:58
4195,2,3,6821.72,40,6,4195,69623614,2023-07-09 12:28:56,2023-07-09 12:33:56,2023-07-09 12:34:56
4196,2,3,54294.95,40,13,4196,61869615,2023-05-06 16:06:22,2023-05-06 16:09:22,2023-05-06 16:10:22
4197,2,3,31460.58,20,14,4197,91663348,2024-09-10 14:13:12,2024-09-10 14:18:12,2024-09-10 14:19:12
4198,2,3,65307.76,10,10,4198,45610882,2023-12-19 15:57:05,2023-12-19 16:02:05,2023-12-19 16:03:05
4199,2,3,35883.31,10,15,4199,94524600,2023-12-11 22:47:48,2023-12-11 22:51:48,2023-12-11 22:52:48
4200,2,3,91376.34,30,18,4200,19974284,2023-09-13 02:24:01,2023-09-13 02:27:01,2023-09-13 02:28:01
4201,2,3,80049.29,30,13,4201,61869615,2024-03-15 05:45:15,2024-03-15 05:49:15,2024-03-15 05:50:15
4202,2,3,23006.26,30,3,4202,70359428,2024-03-16 18:11:30,2024-03-16 18:16:30,2024-03-16 18:17:30
4203,2,2,77327.72,30,3,4203,72547969,2023-09-24 05:44:53,2023-09-24 05:47:53,2023-09-24 05:48:53
4204,2,3,31764.41,40,14,4204,91663348,2023-07-18 12:22:38,2023-07-18 12:27:38,2023-07-18 12:28:38
4205,2,3,56803.07,20,4,4205,67517548,2024-02-19 03:29:49,2024-02-19 03:34:49,2024-02-19 03:35:49
4206,2,3,77574.28,20,18,4206,19974284,2024-11-01 14:17:52,2024-11-01 14:19:52,2024-11-01 14:20:52
4207,2,2,10716.54,10,15,4207,94524600,2024-06-11 15:13:21,2024-06-11 15:17:21,2024-06-11 15:18:21
4208,2,3,18380.15,40,8,4208,12951768,2024-03-02 23:25:12,2024-03-02 23:28:12,2024-03-02 23:29:12
4209,2,3,97359.9,30,12,4209,43074592,2023-11-15 01:44:23,2023-11-15 01:47:23,2023-11-15 01:48:23
4210,2,3,17293.81,30,12,4210,43074592,2024-03-25 12:58:50,2024-03-25 13:03:50,2024-03-25 13:04:50
4211,2,2,92282.54,10,4,4211,67517548,2023-07-10 06:43:51,2023-07-10 06:44:51,2023-07-10 06:45:51
4212,2,2,65387.45,20,19,4212,19345012,2024-03-24 02:18:39,2024-03-24 02:22:39,2024-03-24 02:23:39
4213,2,3,4411.94,30,20,4213,35011346,2023-09-15 14:45:29,2023-09-15 14:48:29,2023-09-15 14:49:29
4214,2,2,1964.75,50,16,4214,97568832,2024-03-12 03:26:17,2024-03-12 03:30:17,2024-03-12 03:31:17
4215,2,2,89914.08,20,5,4215,99020182,2024-11-17 12:34:27,2024-11-17 12:36:27,2024-11-17 12:37:27
4216,2,3,46168.61,30,10,4216,47993642,2024-07-05 12:55:40,2024-07-05 12:56:40,2024-07-05 12:57:40
4217,2,2,49904.39,10,17,4217,54375989,2023-11-11 23:08:38,2023-11-11 23:10:38,2023-11-11 23:11:38
4218,2,3,73766.45,40,13,4218,61869615,2023-12-03 05:10:00,2023-12-03 05:12:00,2023-12-03 05:13:00
4219,2,3,75993.1,10,1,4219,66760199,2024-03-18 20:03:57,2024-03-18 20:06:57,2024-03-18 20:07:57
4220,2,3,14779.01,10,4,4220,67517548,2024-02-17 00:46:08,2024-02-17 00:50:08,2024-02-17 00:51:08
4221,2,2,10885.0,10,20,4221,35011346,2023-09-13 14:50:30,2023-09-13 14:52:30,2023-09-13 14:53:30
4222,2,2,80549.51,10,12,4222,43074592,2023-08-15 08:37:44,2023-08-15 08:38:44,2023-08-15 08:39:44
4223,2,3,47587.36,40,11,4223,88887346,2023-06-09 18:50:40,2023-06-09 18:53:40,2023-06-09 18:54:40
4224,2,3,37627.63,40,8,4224,41391548,2023-12-02 14:52:58,2023-12-02 14:57:58,2023-12-02 14:58:58
4225,2,3,5140.97,50,18,4225,19974284,2024-03-25 21:27:17,2024-03-25 21:32:17,2024-03-25 21:33:17
4226,2,3,46010.44,30,10,4226,45610882,2023-11-22 08:08:10,2023-11-22 08:10:10,2023-11-22 08:11:10
4227,2,2,54348.97,30,11,4227,88887346,2024-03-03 16:53:27,2024-03-03 16:55:27,2024-03-03 16:56:27
4228,2,2,91797.51,40,3,4228,72547969,2023-11-26 03:58:06,2023-11-26 04:01:06,2023-11-26 04:02:06
